0.0133266,291.351
0.0134268,408.309
0.013527,381.393
0.0136272,193.8
0.0137274,457.69
0.0138276,363.145
0.0139278,603.488
0.014028,539.287
0.0141282,540.545
0.0142284,480.743
0.0143286,475.178
0.0144288,581.89
0.014529,556.607
0.0146292,752.717
0.0147294,660.91
0.0148296,647.23
0.0149298,555.42
0.01503,688.126
0.0151302,664.93
0.0152304,687.505
0.0153306,880.534
0.0154308,683.001
0.015531,1215.17
0.0156312,879.523
0.0157314,831.455
0.0158316,762.089
0.0159318,897.886
0.016032,1020.29
0.0161322,926.079
0.0162324,1282.04
0.0163326,1303.02
0.0164328,1043.38
0.016533,495.668
0.0166332,263.053
0.0167335,223.637
0.0168337,177.383
0.0169339,206.077
0.0170341,131.246
0.0171343,254.299
0.0172345,285.713
0.0173347,192.499
0.0174349,81.2409
0.0175351,117.147
0.0176353,97.1002
0.0177355,98.9853
0.0178357,147.761
0.0179359,82.5214
0.0180361,215.967
0.0181363,186.001
0.0182365,277.363
0.0183367,158.561
0.0184369,141.177
0.0185371,24.9175
0.0186373,39.1496
0.0187375,28.5156
0.0188377,66.453
0.0189379,61.4426
0.0190381,181.325
0.0191383,204.998
0.0192385,77.8773
0.0193387,76.8436
0.0194389,89.7137
0.0195391,23.0652
0.0196393,109.821
0.0197395,81.3464
0.0198397,44.297
0.0199399,20.2707
0.0200401,201.568
0.0201403,2691.35
0.0202405,25377
0.0203407,85184.7
0.0204409,139260
0.0205411,130649
0.0206413,89464.1
0.0207415,36207.6
0.0208417,10089.1
0.0209419,2299.44
0.0210421,441.084
0.0211423,140.516
0.0212425,62.4779
0.0213427,133.237
0.0214429,161.003
0.0215431,289.738
0.0216433,78.7217
0.0217435,177.166
0.0218437,197.054
0.0219439,84.0569
0.0220441,59.0541
0.0221443,114.948
0.0222445,69.6836
0.0223447,190.112
0.0224449,111.644
0.0225451,97.1366
0.0226453,73.4974
0.0227455,46.326
0.0228457,39.1873
0.0229459,177.36
0.0230461,141.21
0.0231463,69.6175
0.0232465,205.271
0.0233467,182.794
0.0234469,62.9844
0.0235471,49.9427
0.0236473,62.5198
0.0237475,17.7046
0.0238477,42.5899
0.0239479,151.206
0.0240481,107.929
0.0241483,99.5807
0.0242485,662.554
0.0243487,1858.65
0.0244489,2421.46
0.0245491,2132.49
0.0246493,1243.07
0.0247495,177.835
0.0248497,45.8782
0.0249499,270.531
0.0250501,278.221
0.0251503,218.817
0.0252505,260.913
0.0253507,70.6694
0.0254509,112.24
0.0255511,174.711
0.0256513,123.787
0.0257515,130.273
0.0258517,15.9767
0.0259519,54.1478
0.0260521,73.873
0.0261523,121.58
0.0262525,79.965
0.0263527,59.537
0.0264529,112.642
0.0265531,80.571
0.0266533,108.352
0.0267536,177.611
0.0268538,68.5504
0.026954,77.1354
0.0270542,24.0876
0.0271544,53.2921
0.0272546,124.094
0.0273548,69.02
0.027455,24.1608
0.0275552,54.5959
0.0276554,108.901
0.0277556,163.942
0.0278558,86.6368
0.027956,79.1182
0.0280562,87.0626
0.0281564,97.8911
0.0282566,80.5904
0.0283568,44.6682
0.028457,11.0452
0.0285572,56.0245
0.0286574,28.1992
0.0287576,127.317
0.0288578,51.4755
0.028958,159.452
0.0290582,128.353
0.0291584,102.324
0.0292586,113.792
0.0293588,47.0199
0.029459,11.8412
0.0295592,142.441
0.0296594,168.906
0.0297596,182.022
0.0298598,135.384
0.02996,145.075
0.0300602,165.414
0.0301604,3976.64
0.0302606,33557.3
0.0303608,100878
0.030461,151840
0.0305612,143726
0.0306614,85035.4
0.0307616,26990.3
0.0308618,4153.21
0.030962,148.455
0.0310622,542.948
0.0311624,839.774
0.0312626,301.885
0.0313628,372.164
0.031463,350.914
0.0315632,135.919
0.0316634,218.004
0.0317636,60.9897
0.0318638,129.106
0.031964,165.774
0.0320642,271.517
0.0321644,151.664
0.0322646,232.099
0.0323648,115.838
0.032465,224.89
0.0325652,100.995
0.0326654,185.718
0.0327656,39.3879
0.0328658,16.1951
0.032966,80.4421
0.0330662,135.629
0.0331664,961.203
0.0332666,2463.05
0.0333668,3290.63
0.033467,2904.22
0.0335672,1690.51
0.0336674,789.887
0.0337676,484.978
0.0338678,186.629
0.033968,118.56
0.0340682,61.0036
0.0341684,57.3598
0.0342686,127.966
0.0343688,74.059
0.034469,195.281
0.0345692,56.6439
0.0346694,94.5664
0.0347696,29.6525
0.0348698,33.0423
0.03497,89.2491
0.0350702,75.0411
0.0351704,142.604
0.0352706,62.0303
0.0353708,105.132
0.035471,104.732
0.0355712,56.1258
0.0356714,47.2662
0.0357716,148.604
0.0358718,90.7004
0.035972,141.001
0.0360722,119.26
0.0361724,48.7597
0.0362726,63.5279
0.0363728,35.4763
0.036473,36.2598
0.0365731,110.046
0.0366733,129.881
0.0367735,242.693
0.0368737,124.291
0.0369739,100.667
0.0370741,89.9084
0.0371743,48.375
0.0372745,120.298
0.0373747,32.5786
0.0374749,54.5264
0.0375751,119.96
0.0376753,92.8055
0.0377755,187.335
0.0378757,125.239
0.0379759,54.1316
0.0380761,31.7898
0.0381763,93.9367
0.0382765,92.7714
0.0383767,125.161
0.0384769,181.016
0.0385771,57.1543
0.0386773,161.012
0.0387775,147.145
0.0388777,28.2234
0.0389779,83.1796
0.0390781,86.3846
0.0391783,80.574
0.0392785,92.2695
0.0393787,92.8348
0.0394789,90.9446
0.0395791,41.1218
0.0396793,76.1115
0.0397795,110.079
0.0398797,137.181
0.0399799,128.756
0.0400801,333.79
0.0401803,6029.15
0.0402805,39854.1
0.0403807,100104
0.0404809,134734
0.0405811,114827
0.0406813,59187.7
0.0407815,13122.1
0.0408817,477.432
0.0409819,790.966
0.0410821,645.801
0.0411823,675.074
0.0412825,668.218
0.0413827,747.238
0.0414829,581.349
0.0415831,267.692
0.0416833,347.53
0.0417835,300.624
0.0418837,219.513
0.0419839,73.2528
0.0420841,134.658
0.0421843,78.7741
0.0422845,44.5557
0.0423847,114.967
0.0424849,540.933
0.0425851,2068.3
0.0426853,3447.4
0.0427855,2922.22
0.0428857,1857.1
0.0429859,314.422
0.0430861,314.118
0.0431863,102.946
0.0432865,117.864
0.0433867,102.669
0.0434869,29.2579
0.0435871,49.7146
0.0436873,81.914
0.0437875,147.472
0.0438877,124.476
0.0439879,75.0345
0.0440881,118.762
0.0441883,14.7958
0.0442885,113.964
0.0443887,61.1653
0.0444889,82.3699
0.0445891,106.235
0.0446893,228.829
0.0447895,67.6969
0.0448897,181.783
0.0449899,58.938
0.0450901,42.0868
0.0451903,135.892
0.0452905,67.5263
0.0453907,99.3046
0.0454909,21.0218
0.0455911,80.4212
0.0456913,38.7988
0.0457915,70.6447
0.0458917,13.5237
0.0459919,113.435
0.0460921,45.04
0.0461923,41.0988
0.0462925,121.48
0.0463927,111.259
0.0464929,133.089
0.0465931,138.272
0.0466933,143.616
0.0467935,42.3521
0.0468937,94.3953
0.0469939,131.148
0.0470941,59.5339
0.0471943,148.914
0.0472945,46.3712
0.0473947,146.115
0.0474949,45.0567
0.0475951,36.6695
0.0476953,82.875
0.0477955,105.282
0.0478957,120.241
0.0479959,182.841
0.048096,41.3612
0.0481962,246.409
0.0482964,33.3747
0.0483966,65.2885
0.0484968,47.0517
0.048597,25.4675
0.0486972,47.4883
0.0487974,43.6051
0.0488976,63.1062
0.0489978,117.208
0.049098,60.8595
0.0491982,61.1953
0.0492984,131.395
0.0493986,131.708
0.0494988,41.6589
0.049599,79.1135
0.0496992,131.276
0.0497994,67.2022
0.0498996,69.4381
0.0499998,138.476
